t,x,y,z,qw,qx,qy,qz
47.1458,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1468,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1478,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1488,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1498,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1508,0.0830356,-0.0368758,-0.0368911,0.700534,-0.704835,0.111158,0.0101655
47.1518,0.0830356,-0.0368758,-0.0368911,0.700534,-0.704835,0.111158,0.0101655
47.1528,0.0830356,-0.0368758,-0.0368911,0.700534,-0.704835,0.111158,0.0101655
47.1538,0.0830356,-0.0368758,-0.0368911,0.700534,-0.704835,0.111158,0.0101655
47.1548,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1558,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1568,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1578,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1588,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1598,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1608,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1618,0.0830411,-0.0368892,-0.0369436,0.700534,-0.704835,0.111158,0.0101655
47.1628,0.0830264,-0.036853,-0.0369814,0.700668,-0.704695,0.11121,0.0101329
47.1638,0.0830264,-0.036853,-0.0369814,0.700668,-0.704695,0.11121,0.0101329
47.1648,0.0830264,-0.036853,-0.0369814,0.700668,-0.704695,0.11121,0.0101329
47.1658,0.0830264,-0.036853,-0.0369814,0.700668,-0.704695,0.11121,0.0101329
47.1668,0.0830319,-0.0368664,-0.0370339,0.700668,-0.704695,0.11121,0.0101329
47.1678,0.0830319,-0.0368664,-0.0370339,0.700668,-0.704695,0.11121,0.0101329
47.1688,0.0830319,-0.0368664,-0.0370339,0.700668,-0.704695,0.11121,0.0101329
47.1698,0.0830319,-0.0368664,-0.0370339,0.700668,-0.704695,0.11121,0.0101329
