t,x,y,z,qw,qx,qy,qz,gripper_trigger
17.78,-0.00807697,0.0194708,0.165111,0.451223,-0.529642,-0.440309,0.567455,0
17.785,-0.00807697,0.0194708,0.165111,0.451223,-0.529642,-0.440309,0.567455,0
17.79,-0.00808499,0.0195367,0.165111,0.450751,-0.530016,-0.439854,0.567834,0
17.795,-0.00808499,0.0195367,0.165111,0.450396,-0.529719,-0.440123,0.568184,0
17.8001,-0.00808499,0.0195367,0.165111,0.450759,-0.529438,-0.440461,0.567896,0
17.805,-0.00808499,0.0195367,0.165111,0.450082,-0.530036,-0.440461,0.567875,0
17.81,-0.00808499,0.0195367,0.165111,0.450082,-0.530036,-0.440461,0.567875,0
17.815,-0.00808499,0.0195367,0.165111,0.450041,-0.529422,-0.440392,0.568533,0
17.82,-0.00803224,0.0195431,0.165099,0.450091,-0.529457,-0.441068,0.567937,0
17.825,-0.00803224,0.0195431,0.165099,0.450091,-0.529457,-0.441068,0.567937,0
17.83,-0.00803224,0.0195431,0.165099,0.449728,-0.529739,-0.44073,0.568224,0
17.835,-0.00803224,0.0195431,0.165099,0.449373,-0.529441,-0.440998,0.568574,0
17.84,-0.00803224,0.0195431,0.165099,0.449373,-0.529441,-0.440998,0.568574,0
17.845,-0.00803224,0.0195431,0.165099,0.449373,-0.529441,-0.440998,0.568574,0
17.8501,-0.00803224,0.0195431,0.165099,0.449737,-0.529159,-0.441337,0.568287,0
17.855,-0.00803224,0.0195431,0.165099,0.449373,-0.529441,-0.440998,0.568574,0
17.8601,-0.00803224,0.0195431,0.165099,0.449373,-0.529441,-0.440998,0.568574,0
17.865,-0.00797949,0.0195495,0.165088,0.449018,-0.529143,-0.441267,0.568923,0
17.8701,-0.00797949,0.0195495,0.165088,0.449018,-0.529143,-0.441267,0.568923,0
17.875,-0.00797484,0.0195501,0.165034,0.449485,-0.528757,-0.441501,0.568732,0
17.88,-0.00798289,0.019616,0.165034,0.449013,-0.529131,-0.441046,0.56911,0
17.885,-0.00798289,0.019616,0.165034,0.449376,-0.528849,-0.441385,0.568822,0
17.89,-0.00793016,0.0196225,0.165022,0.449376,-0.528849,-0.441385,0.568822,0
17.895,-0.00793016,0.0196225,0.165022,0.448699,-0.529447,-0.441385,0.5688,0
17.9,-0.00793016,0.0196225,0.165022,0.448699,-0.529447,-0.441385,0.5688,0
17.905,-0.00793016,0.0196225,0.165022,0.448699,-0.529447,-0.441385,0.5688,0
17.91,-0.00793016,0.0196225,0.165022,0.448699,-0.529447,-0.441385,0.5688,0
17.915,-0.00793016,0.0196225,0.165022,0.448699,-0.529447,-0.441385,0.5688,0
17.92,-0.00793016,0.0196225,0.165022,0.449063,-0.529165,-0.441723,0.568513,0
17.925,-0.00793016,0.0196225,0.165022,0.448699,-0.529447,-0.441385,0.5688,0
17.93,-0.00787742,0.0196289,0.16501,0.448699,-0.529447,-0.441385,0.5688,0
17.935,-0.00787742,0.0196289,0.16501,0.448699,-0.529447,-0.441385,0.5688,0
17.94,-0.00787742,0.0196289,0.16501,0.449063,-0.529165,-0.441723,0.568513,0
17.945,-0.00787742,0.0196289,0.16501,0.448699,-0.529447,-0.441385,0.5688,0
17.95,-0.00787742,0.0196289,0.16501,0.448699,-0.529447,-0.441385,0.5688,0
17.955,-0.00787742,0.0196289,0.16501,0.448699,-0.529447,-0.441385,0.5688,0
17.96,-0.00787742,0.0196289,0.16501,0.449063,-0.529165,-0.441723,0.568513,0
17.965,-0.00787742,0.0196289,0.16501,0.448699,-0.529447,-0.441385,0.5688,0
17.97,-0.00787742,0.0196289,0.16501,0.449063,-0.529165,-0.441723,0.568513,0
17.975,-0.00782469,0.0196354,0.164998,0.448699,-0.529447,-0.441385,0.5688,0
17.9801,-0.00782469,0.0196354,0.164998,0.449063,-0.529165,-0.441723,0.568513,0
17.9851,-0.00782469,0.0196354,0.164998,0.448699,-0.529447,-0.441385,0.5688,0
17.9901,-0.00782469,0.0196354,0.164998,0.448699,-0.529447,-0.441385,0.5688,0
17.995,-0.00782469,0.0196354,0.164998,0.448699,-0.529447,-0.441385,0.5688,0
18,-0.00782469,0.0196354,0.164998,0.449063,-0.529165,-0.441723,0.568513,0
18.005,-0.00782469,0.0196354,0.164998,0.449063,-0.529165,-0.441723,0.568513,0
18.01,-0.00777197,0.0196418,0.164987,0.448699,-0.529447,-0.441385,0.5688,0
18.015,-0.00777197,0.0196418,0.164987,0.449063,-0.529165,-0.441723,0.568513,0
18.0201,-0.00777197,0.0196418,0.164987,0.448699,-0.529447,-0.441385,0.5688,0
18.0251,-0.00771925,0.0196483,0.164975,0.448699,-0.529447,-0.441385,0.5688,0
18.0301,-0.00771925,0.0196483,0.164975,0.448749,-0.529481,-0.442062,0.568204,0
18.0351,-0.00766653,0.0196547,0.164963,0.448385,-0.529764,-0.441723,0.568491,0
18.04,-0.00766191,0.0196553,0.164909,0.448803,-0.529343,-0.441281,0.568896,0
18.045,-0.00766191,0.0196553,0.164909,0.448803,-0.529343,-0.441281,0.568896,0
18.05,-0.00761729,0.0197278,0.164897,0.448743,-0.529469,-0.441841,0.568391,0
18.055,-0.00761729,0.0197278,0.164897,0.448694,-0.529435,-0.441164,0.568987,0
18.0601,-0.00761729,0.0197278,0.164897,0.448694,-0.529435,-0.441164,0.568987,0
18.065,-0.00761729,0.0197278,0.164897,0.448694,-0.529435,-0.441164,0.568987,0
18.07,-0.00756459,0.0197343,0.164885,0.448694,-0.529435,-0.441164,0.568987,0
18.075,-0.00756459,0.0197343,0.164885,0.448694,-0.529435,-0.441164,0.568987,0
18.08,-0.00751189,0.0197408,0.164873,0.448694,-0.529435,-0.441164,0.568987,0
18.085,-0.00751189,0.0197408,0.164873,0.448694,-0.529435,-0.441164,0.568987,0
18.09,-0.00751189,0.0197408,0.164873,0.44838,-0.529752,-0.441502,0.568678,0
18.095,-0.0074592,0.0197472,0.164861,0.448694,-0.529435,-0.441164,0.568987,0
18.1,-0.0074592,0.0197472,0.164861,0.449057,-0.529153,-0.441502,0.5687,0
18.105,-0.0074592,0.0197472,0.164861,0.448694,-0.529435,-0.441164,0.568987,0
18.11,-0.0074592,0.0197472,0.164861,0.44838,-0.529752,-0.441502,0.568678,0
18.115,-0.0074592,0.0197472,0.164861,0.448743,-0.529469,-0.441841,0.568391,0
18.12,-0.00740651,0.0197537,0.164849,0.448694,-0.529435,-0.441164,0.568987,0
18.125,-0.00740651,0.0197537,0.164849,0.448743,-0.529469,-0.441841,0.568391,0
18.13,-0.00740651,0.0197537,0.164849,0.448694,-0.529435,-0.441164,0.568987,0
18.135,-0.00740651,0.0197537,0.164849,0.44838,-0.529752,-0.441502,0.568678,0
18.14,-0.00735383,0.0197602,0.164837,0.44838,-0.529752,-0.441502,0.568678,0
18.145,-0.00735383,0.0197602,0.164837,0.448694,-0.529435,-0.441164,0.568987,0
18.1501,-0.00735383,0.0197602,0.164837,0.44838,-0.529752,-0.441502,0.568678,0
18.155,-0.00735383,0.0197602,0.164837,0.448694,-0.529435,-0.441164,0.568987,0
18.1601,-0.00730115,0.0197666,0.164825,0.448694,-0.529435,-0.441164,0.568987,0
18.1651,-0.00730115,0.0197666,0.164825,0.448694,-0.529435,-0.441164,0.568987,0
18.17,-0.00730115,0.0197666,0.164825,0.449057,-0.529153,-0.441502,0.5687,0
18.175,-0.00730115,0.0197666,0.164825,0.448694,-0.529435,-0.441164,0.568987,0
18.18,-0.00724847,0.0197731,0.164813,0.44838,-0.529752,-0.441502,0.568678,0
18.1851,-0.00724387,0.0197737,0.164759,0.448483,-0.529648,-0.441399,0.568774,0
18.1901,-0.00724387,0.0197737,0.164759,0.448847,-0.529365,-0.441737,0.568487,0
18.195,-0.00724387,0.0197737,0.164759,0.448483,-0.529648,-0.441399,0.568774,0
18.2,-0.00724387,0.0197737,0.164759,0.448483,-0.529648,-0.441399,0.568774,0
18.205,-0.0071912,0.0197801,0.164747,0.448483,-0.529648,-0.441399,0.568774,0
18.21,-0.0071912,0.0197801,0.164747,0.448797,-0.529331,-0.44106,0.569083,0
18.215,-0.0071912,0.0197801,0.164747,0.448483,-0.529648,-0.441399,0.568774,0
18.22,-0.0071912,0.0197801,0.164747,0.449161,-0.529049,-0.441398,0.568796,0
18.225,-0.0071912,0.0197801,0.164747,0.448847,-0.529365,-0.441737,0.568487,0
18.23,-0.00713854,0.0197866,0.164735,0.448797,-0.529331,-0.44106,0.569083,0
18.235,-0.00713854,0.0197866,0.164735,0.448483,-0.529648,-0.441399,0.568774,0
18.24,-0.00713854,0.0197866,0.164735,0.448483,-0.529648,-0.441399,0.568774,0
18.245,-0.00714669,0.0198529,0.164735,0.448374,-0.52974,-0.441282,0.568865,0
18.25,-0.00714669,0.0198529,0.164735,0.449052,-0.529142,-0.441282,0.568887,0
18.255,-0.00714669,0.0198529,0.164735,0.448688,-0.529424,-0.440943,0.569174,0
18.26,-0.00714669,0.0198529,0.164735,0.449052,-0.529142,-0.441282,0.568887,0
18.265,-0.00714669,0.0198529,0.164735,0.448688,-0.529424,-0.440943,0.569174,0
18.27,-0.00709403,0.0198594,0.164723,0.448688,-0.529424,-0.440943,0.569174,0
18.275,-0.00709403,0.0198594,0.164723,0.448738,-0.529458,-0.44162,0.568578,0
18.28,-0.00709403,0.0198594,0.164723,0.448738,-0.529458,-0.44162,0.568578,0
18.285,-0.00709403,0.0198594,0.164723,0.448688,-0.529424,-0.440943,0.569174,0
18.29,-0.00709403,0.0198594,0.164723,0.448688,-0.529424,-0.440943,0.569174,0
18.295,-0.00708945,0.0198599,0.164669,0.448477,-0.529636,-0.441178,0.56896,0
18.3,-0.00708945,0.0198599,0.164669,0.448792,-0.52932,-0.440839,0.569269,0
18.3051,-0.00708945,0.0198599,0.164669,0.448792,-0.52932,-0.440839,0.569269,0
18.31,-0.00708945,0.0198599,0.164669,0.448792,-0.52932,-0.440839,0.569269,0
18.3151,-0.00708945,0.0198599,0.164669,0.449155,-0.529038,-0.441178,0.568982,0
18.3201,-0.00708945,0.0198599,0.164669,0.448477,-0.529636,-0.441178,0.56896,0
18.325,-0.00708945,0.0198599,0.164669,0.449155,-0.529038,-0.441178,0.568982,0
18.33,-0.00708945,0.0198599,0.164669,0.449155,-0.529038,-0.441178,0.568982,0
18.335,-0.00708945,0.0198599,0.164669,0.448792,-0.52932,-0.440839,0.569269,0
18.34,-0.00708945,0.0198599,0.164669,0.448477,-0.529636,-0.441178,0.56896,0
18.345,-0.00708945,0.0198599,0.164669,0.449155,-0.529038,-0.441178,0.568982,0
18.35,-0.00708945,0.0198599,0.164669,0.448841,-0.529354,-0.441516,0.568674,0
18.355,-0.00708945,0.0198599,0.164669,0.448792,-0.52932,-0.440839,0.569269,0
18.36,-0.00708945,0.0198599,0.164669,0.448477,-0.529636,-0.441178,0.56896,0
18.365,-0.00708945,0.0198599,0.164669,0.448477,-0.529636,-0.441178,0.56896,0
18.37,-0.0070368,0.0198664,0.164657,0.448792,-0.52932,-0.440839,0.569269,0
18.3751,-0.0070368,0.0198664,0.164657,0.449155,-0.529038,-0.441178,0.568982,0
18.38,-0.0070368,0.0198664,0.164657,0.448792,-0.52932,-0.440839,0.569269,0
18.385,-0.0070368,0.0198664,0.164657,0.448792,-0.52932,-0.440839,0.569269,0
18.39,-0.0070368,0.0198664,0.164657,0.448792,-0.52932,-0.440839,0.569269,0
18.395,-0.0070368,0.0198664,0.164657,0.449155,-0.529038,-0.441178,0.568982,0
18.4,-0.0070368,0.0198664,0.164657,0.448792,-0.52932,-0.440839,0.569269,0
18.405,-0.0070368,0.0198664,0.164657,0.448477,-0.529636,-0.441178,0.56896,0
18.41,-0.0070368,0.0198664,0.164657,0.448477,-0.529636,-0.441178,0.56896,0
18.415,-0.00704498,0.0199327,0.164657,0.449046,-0.52913,-0.44106,0.569073,0
18.42,-0.00704498,0.0199327,0.164657,0.448369,-0.529728,-0.441061,0.569051,0
18.425,-0.00704498,0.0199327,0.164657,0.449046,-0.52913,-0.44106,0.569073,0
18.43,-0.00704498,0.0199327,0.164657,0.449046,-0.52913,-0.44106,0.569073,0
18.435,-0.00699234,0.0199392,0.164645,0.448683,-0.529412,-0.440722,0.56936,0
18.44,-0.00699234,0.0199392,0.164645,0.448369,-0.529728,-0.441061,0.569051,0
18.4451,-0.00699234,0.0199392,0.164645,0.448733,-0.529446,-0.441399,0.568764,0
18.45,-0.00699234,0.0199392,0.164645,0.448733,-0.529446,-0.441399,0.568764,0
18.455,-0.00699234,0.0199392,0.164645,0.449046,-0.52913,-0.44106,0.569073,0
18.46,-0.0069397,0.0199458,0.164633,0.448733,-0.529446,-0.441399,0.568764,0
18.465,-0.0069397,0.0199458,0.164633,0.449046,-0.52913,-0.44106,0.569073,0
18.47,-0.0069397,0.0199458,0.164633,0.448369,-0.529728,-0.441061,0.569051,0
18.475,-0.0069397,0.0199458,0.164633,0.448733,-0.529446,-0.441399,0.568764,0
18.48,-0.00688706,0.0199523,0.16462,0.448733,-0.529446,-0.441399,0.568764,0
18.485,-0.00688706,0.0199523,0.16462,0.449046,-0.52913,-0.44106,0.569073,0
18.49,-0.00688706,0.0199523,0.16462,0.449046,-0.52913,-0.44106,0.569073,0
18.495,-0.00688706,0.0199523,0.16462,0.448683,-0.529412,-0.440722,0.56936,0
18.5001,-0.00688706,0.0199523,0.16462,0.449046,-0.52913,-0.44106,0.569073,0
18.5051,-0.00688706,0.0199523,0.16462,0.448733,-0.529446,-0.441399,0.568764,0
18.51,-0.00683443,0.0199588,0.164608,0.449046,-0.52913,-0.44106,0.569073,0
18.515,-0.00683443,0.0199588,0.164608,0.448733,-0.529446,-0.441399,0.568764,0
18.52,-0.00683443,0.0199588,0.164608,0.448733,-0.529446,-0.441399,0.568764,0
18.525,-0.00683443,0.0199588,0.164608,0.448683,-0.529412,-0.440722,0.56936,0
18.53,-0.00679003,0.0200317,0.164596,0.44826,-0.52982,-0.440944,0.569142,0
18.535,-0.00679003,0.0200317,0.164596,0.448623,-0.529538,-0.441283,0.568855,0
18.54,-0.00673742,0.0200382,0.164584,0.44826,-0.52982,-0.440944,0.569142,0
18.545,-0.00673742,0.0200382,0.164584,0.448574,-0.529504,-0.440605,0.569451,0
18.55,-0.00673742,0.0200382,0.164584,0.44826,-0.52982,-0.440944,0.569142,0
18.555,-0.0066848,0.0200447,0.164572,0.447906,-0.529521,-0.441212,0.569491,0
18.56,-0.0066848,0.0200447,0.164572,0.448623,-0.529538,-0.441283,0.568855,0
18.565,-0.0066322,0.0200513,0.164559,0.44827,-0.529239,-0.441551,0.569204,0
18.57,-0.0066322,0.0200513,0.164559,0.44827,-0.529239,-0.441551,0.569204,0
18.575,-0.00664045,0.0201178,0.164559,0.447797,-0.529613,-0.441096,0.569581,0
18.58,-0.00658786,0.0201243,0.164547,0.447797,-0.529613,-0.441096,0.569581,0
18.585,-0.00658786,0.0201243,0.164547,0.448161,-0.529331,-0.441434,0.569295,0
18.59,-0.00653526,0.0201309,0.164535,0.447797,-0.529613,-0.441096,0.569581,0
18.595,-0.00653526,0.0201309,0.164535,0.447797,-0.529613,-0.441096,0.569581,0
18.6,-0.00648267,0.0201374,0.164522,0.447797,-0.529613,-0.441096,0.569581,0
18.605,-0.00648267,0.0201374,0.164522,0.448161,-0.529331,-0.441434,0.569295,0
18.61,-0.00643009,0.0201439,0.16451,0.447797,-0.529613,-0.441096,0.569581,0
18.615,-0.00643009,0.0201439,0.16451,0.448161,-0.529331,-0.441434,0.569295,0
18.62,-0.00637751,0.0201505,0.164498,0.447797,-0.529613,-0.441096,0.569581,0
18.625,-0.00638581,0.0202171,0.164498,0.448052,-0.529423,-0.441317,0.569385,0
18.63,-0.00638581,0.0202171,0.164498,0.448052,-0.529423,-0.441317,0.569385,0
18.635,-0.00633323,0.0202236,0.164485,0.447688,-0.529705,-0.440979,0.569672,0
18.64,-0.00633323,0.0202236,0.164485,0.447688,-0.529705,-0.440979,0.569672,0
18.645,-0.00633323,0.0202236,0.164485,0.447334,-0.529406,-0.441247,0.57002,0
18.65,-0.00628067,0.0202302,0.164473,0.447334,-0.529406,-0.441247,0.57002,0
18.655,-0.00628067,0.0202302,0.164473,0.447334,-0.529406,-0.441247,0.57002,0
18.66,-0.00622811,0.0202368,0.16446,0.447698,-0.529123,-0.441585,0.569734,0
18.665,-0.00622811,0.0202368,0.16446,0.447385,-0.529438,-0.441924,0.569425,0
18.67,-0.00617555,0.0202433,0.164448,0.44702,-0.529721,-0.441586,0.569711,0
18.675,-0.00617555,0.0202433,0.164448,0.44702,-0.529721,-0.441586,0.569711,0
18.68,-0.006123,0.0202499,0.164435,0.44702,-0.529721,-0.441586,0.569711,0
18.685,-0.006123,0.0202499,0.164435,0.447385,-0.529438,-0.441924,0.569425,0
18.69,-0.006123,0.0202499,0.164435,0.447385,-0.529438,-0.441924,0.569425,0
18.695,-0.006123,0.0202499,0.164435,0.447345,-0.528823,-0.441853,0.570083,0
18.7,-0.00607045,0.0202564,0.164423,0.44702,-0.529721,-0.441586,0.569711,0
18.705,-0.00607045,0.0202564,0.164423,0.447031,-0.529138,-0.442193,0.569773,0
18.71,-0.00602626,0.0203298,0.16441,0.446922,-0.52923,-0.442076,0.569864,0
18.715,-0.00602626,0.0203298,0.16441,0.446922,-0.52923,-0.442076,0.569864,0
18.72,-0.00602626,0.0203298,0.16441,0.446922,-0.52923,-0.442076,0.569864,0
18.7251,-0.00597372,0.0203363,0.164398,0.446922,-0.52923,-0.442076,0.569864,0
18.73,-0.00597372,0.0203363,0.164398,0.446922,-0.52923,-0.442076,0.569864,0
18.735,-0.00597372,0.0203363,0.164398,0.446922,-0.52923,-0.442076,0.569864,0
18.74,-0.00592119,0.0203429,0.164385,0.446922,-0.52923,-0.442076,0.569864,0
18.745,-0.00592119,0.0203429,0.164385,0.446922,-0.52923,-0.442076,0.569864,0
18.75,-0.00592119,0.0203429,0.164385,0.446922,-0.52923,-0.442076,0.569864,0
18.755,-0.00586867,0.0203495,0.164373,0.446922,-0.52923,-0.442076,0.569864,0
18.76,-0.00587705,0.0204163,0.164373,0.446813,-0.529322,-0.441959,0.569955,0
18.765,-0.00587705,0.0204163,0.164373,0.446813,-0.529322,-0.441959,0.569955,0
18.77,-0.00582454,0.0204229,0.16436,0.446813,-0.529322,-0.441959,0.569955,0
18.775,-0.00582454,0.0204229,0.16436,0.446813,-0.529322,-0.441959,0.569955,0
18.78,-0.00582454,0.0204229,0.16436,0.446813,-0.529322,-0.441959,0.569955,0
18.785,-0.00582454,0.0204229,0.16436,0.446813,-0.529322,-0.441959,0.569955,0
18.79,-0.00577202,0.0204295,0.164347,0.446813,-0.529322,-0.441959,0.569955,0
18.795,-0.00577202,0.0204295,0.164347,0.447177,-0.529039,-0.442297,0.56967,0
18.8,-0.00577202,0.0204295,0.164347,0.447177,-0.529039,-0.442297,0.56967,0
18.805,-0.00571952,0.0204361,0.164335,0.447177,-0.529039,-0.442297,0.56967,0
18.81,-0.00571952,0.0204361,0.164335,0.447177,-0.529039,-0.442297,0.56967,0
18.815,-0.00571952,0.0204361,0.164335,0.447177,-0.529039,-0.442297,0.56967,0
18.8201,-0.00571952,0.0204361,0.164335,0.447541,-0.528757,-0.442635,0.569383,0
18.825,-0.00571952,0.0204361,0.164335,0.447905,-0.528474,-0.442973,0.569097,0
18.8301,-0.00566702,0.0204427,0.164322,0.447905,-0.528474,-0.442973,0.569097,0
18.8351,-0.00566702,0.0204427,0.164322,0.447905,-0.528474,-0.442973,0.569097,0
18.8401,-0.00566702,0.0204427,0.164322,0.448269,-0.52819,-0.443311,0.568811,0
18.845,-0.00566702,0.0204427,0.164322,0.448269,-0.52819,-0.443311,0.568811,0
18.85,-0.00561452,0.0204493,0.164309,0.448269,-0.52819,-0.443311,0.568811,0
18.855,-0.00561452,0.0204493,0.164309,0.448269,-0.52819,-0.443311,0.568811,0
18.8601,-0.00561452,0.0204493,0.164309,0.448269,-0.52819,-0.443311,0.568811,0
18.8651,-0.00561452,0.0204493,0.164309,0.448632,-0.527907,-0.443648,0.568524,0
18.8701,-0.00556203,0.0204559,0.164297,0.448632,-0.527907,-0.443648,0.568524,0
18.875,-0.00556203,0.0204559,0.164297,0.448632,-0.527907,-0.443648,0.568524,0
18.8801,-0.00556203,0.0204559,0.164297,0.448632,-0.527907,-0.443648,0.568524,0
18.8851,-0.00550955,0.0204625,0.164284,0.448632,-0.527907,-0.443648,0.568524,0
18.89,-0.00550955,0.0204625,0.164284,0.448995,-0.527623,-0.443986,0.568237,0
18.8951,-0.00545707,0.0204691,0.164271,0.448995,-0.527623,-0.443986,0.568237,0
18.9,-0.00540459,0.0204757,0.164258,0.448995,-0.527623,-0.443986,0.568237,0
18.9051,-0.00540459,0.0204757,0.164258,0.448995,-0.527623,-0.443986,0.568237,0
18.91,-0.00535212,0.0204823,0.164246,0.448995,-0.527623,-0.443986,0.568237,0
18.915,-0.00535212,0.0204823,0.164246,0.448995,-0.527623,-0.443986,0.568237,0
18.92,-0.00529966,0.0204889,0.164233,0.448995,-0.527623,-0.443986,0.568237,0
18.925,-0.0052472,0.0204954,0.16422,0.448995,-0.527623,-0.443986,0.568237,0
18.93,-0.00519475,0.020502,0.164207,0.448995,-0.527623,-0.443986,0.568237,0
18.935,-0.00519475,0.020502,0.164207,0.448995,-0.527623,-0.443986,0.568237,0
18.94,-0.0051423,0.0205086,0.164194,0.448995,-0.527623,-0.443986,0.568237,0
18.945,-0.0050983,0.0205823,0.164181,0.448887,-0.527716,-0.443869,0.568329,0
18.95,-0.00504587,0.020589,0.164168,0.449239,-0.528017,-0.443602,0.567979,0
18.955,-0.00499344,0.0205956,0.164155,0.448887,-0.527716,-0.443869,0.568329,0
18.96,-0.00494101,0.0206022,0.164142,0.449239,-0.528017,-0.443602,0.567979,0
18.965,-0.00494101,0.0206022,0.164142,0.449239,-0.528017,-0.443602,0.567979,0
18.97,-0.00489708,0.020676,0.164129,0.449131,-0.528109,-0.443485,0.56807,0
18.975,-0.00484467,0.0206826,0.164116,0.449494,-0.527826,-0.443822,0.567783,0
18.98,-0.00480079,0.0207565,0.164103,0.449022,-0.528201,-0.443368,0.568161,0
18.985,-0.00474839,0.0207632,0.16409,0.449338,-0.527888,-0.443027,0.568469,0
18.99,-0.00474839,0.0207632,0.16409,0.449022,-0.528201,-0.443368,0.568161,0
18.995,-0.00470455,0.0208371,0.164077,0.449229,-0.52798,-0.44291,0.56856,0
19,-0.00465216,0.0208438,0.164064,0.449229,-0.52798,-0.44291,0.56856,0
19.005,-0.00465216,0.0208438,0.164064,0.449581,-0.528282,-0.442643,0.568209,0
19.01,-0.00460837,0.0209178,0.164051,0.449473,-0.528374,-0.442527,0.568301,0
19.015,-0.004556,0.0209245,0.164038,0.449473,-0.528374,-0.442527,0.568301,0
19.02,-0.00450363,0.0209312,0.164025,0.449824,-0.528675,-0.44226,0.56795,0
19.025,-0.00451225,0.0209985,0.164025,0.449716,-0.528767,-0.442143,0.568041,0
19.03,-0.00445989,0.0210052,0.164011,0.450079,-0.528485,-0.442481,0.567753,0
19.035,-0.00440754,0.0210119,0.163998,0.449716,-0.528767,-0.442143,0.568041,0
19.04,-0.00436385,0.0210861,0.163985,0.449607,-0.52886,-0.442026,0.568132,0
19.045,-0.00436385,0.0210861,0.163985,0.44997,-0.528577,-0.442364,0.567844,0
19.05,-0.00431151,0.0210928,0.163972,0.450321,-0.528879,-0.442098,0.567493,0
19.055,-0.00425462,0.0211001,0.163904,0.450063,-0.529058,-0.441655,0.567876,0
19.06,-0.00421099,0.0211744,0.163891,0.450317,-0.528867,-0.441876,0.567679,0
19.0651,-0.00415867,0.0211811,0.163878,0.449954,-0.52915,-0.441538,0.567967,0
19.0701,-0.00410635,0.0211879,0.163864,0.450667,-0.529169,-0.441609,0.567327,0
19.0751,-0.00405404,0.0211946,0.163851,0.450667,-0.529169,-0.441609,0.567327,0
19.08,-0.00400174,0.0212014,0.163838,0.450667,-0.529169,-0.441609,0.567327,0
19.0851,-0.00394944,0.0212081,0.163824,0.450667,-0.529169,-0.441609,0.567327,0
19.09,-0.00390588,0.0212825,0.163811,0.450876,-0.528948,-0.441152,0.567724,0
19.095,-0.00390588,0.0212825,0.163811,0.451226,-0.529248,-0.440885,0.567372,0
19.1,-0.0038536,0.0212892,0.163797,0.451226,-0.529248,-0.440885,0.567372,0
19.105,-0.00380132,0.021296,0.163784,0.451226,-0.529248,-0.440885,0.567372,0
19.11,-0.00381009,0.0213637,0.163784,0.451118,-0.529341,-0.440768,0.567463,0
19.115,-0.00375781,0.0213704,0.16377,0.451118,-0.529341,-0.440768,0.567463,0
19.12,-0.00370555,0.0213772,0.163757,0.451118,-0.529341,-0.440768,0.567463,0
19.125,-0.00370555,0.0213772,0.163757,0.451118,-0.529341,-0.440768,0.567463,0
19.13,-0.00365329,0.021384,0.163743,0.451468,-0.529642,-0.440502,0.567111,0
19.135,-0.00360103,0.0213908,0.16373,0.451468,-0.529642,-0.440502,0.567111,0
19.14,-0.00360103,0.0213908,0.16373,0.451468,-0.529642,-0.440502,0.567111,0
19.145,-0.00360103,0.0213908,0.16373,0.451468,-0.529642,-0.440502,0.567111,0
19.1501,-0.00354878,0.0213976,0.163716,0.451468,-0.529642,-0.440502,0.567111,0
19.155,-0.00354878,0.0213976,0.163716,0.451468,-0.529642,-0.440502,0.567111,0
19.16,-0.00349654,0.0214044,0.163703,0.451468,-0.529642,-0.440502,0.567111,0
19.165,-0.00349654,0.0214044,0.163703,0.451468,-0.529642,-0.440502,0.567111,0
19.17,-0.0034443,0.0214112,0.163689,0.451468,-0.529642,-0.440502,0.567111,0
19.175,-0.0034443,0.0214112,0.163689,0.451468,-0.529642,-0.440502,0.567111,0
19.18,-0.00339207,0.0214179,0.163675,0.451468,-0.529642,-0.440502,0.567111,0
19.185,-0.00339207,0.0214179,0.163675,0.451468,-0.529642,-0.440502,0.567111,0
